utc_time,temperature,humidity,precipitation,wind_speed,weather_main
2025-10-30 12:00:21,25.29,83,0,0,Clouds
2025-10-31 16:43:00,29.29,70,0,3.6,Clouds
2025-10-31 18:00:17,27.3,74,0,6.17,Thunderstorm
2025-09-01 00:00:15,13.21,84,0.49,13.82,Rain
2025-09-01 06:00:20,9.65,70,0.17,10.81,Rain
2025-09-01 12:00:20,8.49,63,0,9.97,Clouds
2025-09-01 18:00:18,8.15,61,0.1,10.06,Rain
2025-09-02 00:00:15,7.24,67,0.29,11.05,Rain
2025-09-02 06:00:20,8.05,58,0.15,13.76,Rain
2025-09-02 12:00:17,8.16,65,0.42,13.72,Rain
2025-09-02 18:00:15,9.07,57,0.18,13.23,Rain
2025-09-03 00:00:24,8.72,61,0.25,11.7,Rain
2025-09-03 06:00:20,8.69,60,0,9.93,Clouds
2025-09-03 12:00:19,9.43,59,0,8.23,Clouds
2025-09-03 18:00:16,9.52,64,0,6.75,Clouds
2025-09-04 00:00:21,10.05,64,0,6.19,Clouds
2025-09-04 06:00:18,10.62,67,0,6.66,Clouds
2025-09-04 12:00:19,10.53,70,0,6.54,Clouds
2025-09-04 18:00:17,11.01,64,0,3.87,Clouds
2025-09-05 00:00:23,10.45,66,0,3.46,Clouds
2025-09-05 06:00:19,10.16,65,0,2.93,Clouds
2025-09-05 12:00:17,11.11,64,0,5.4,Clouds
2025-09-05 18:00:25,12.22,67,0,7.1,Clouds
2025-09-06 00:00:21,12.5,68,0,7.63,Clouds
2025-09-06 06:00:18,13.11,74,0,8.41,Clouds
2025-09-06 12:00:17,13.18,79,0,9.48,Clouds
2025-09-06 18:00:24,13.65,77,0,8.97,Clouds
2025-09-07 00:00:22,13.63,78,0,9.08,Clouds
2025-09-07 06:00:20,13.89,77,0,9.58,Clouds
2025-09-07 12:00:19,13.67,88,0,13.73,Clouds
2025-09-07 18:00:19,14.22,87,0,15.58,Clouds
2025-09-08 00:00:16,11.35,78,0,16.98,Clouds
2025-09-08 06:00:21,10.8,68,0,13.6,Clouds
2025-09-08 12:00:17,11.82,67,0,9.24,Clouds
2025-09-08 18:00:14,12.1,66,0,7.76,Clouds
2025-09-09 00:00:21,11.77,66,0,6.1,Clouds
2025-09-09 06:00:18,12.44,56,0,4.89,Clouds
2025-09-09 12:00:20,12.69,63,0,4.16,Clouds
2025-09-09 18:00:22,12.92,71,0,5.22,Clouds
2025-09-10 00:00:21,12.83,73,0,3.77,Clouds
2025-09-10 06:00:21,13,72,0,5.54,Clouds
2025-09-10 12:00:30,12.67,71,0,5.29,Clouds
2025-09-10 18:00:17,12.99,68,0,2.55,Clouds
2025-09-11 00:00:22,12.98,74,0,4.04,Clouds
2025-09-11 06:00:20,13.2,77,0,6.64,Clouds
2025-09-11 12:00:18,13.14,82,0,10.33,Clouds
2025-09-11 18:00:14,13.58,82,0.13,11.65,Rain
2025-09-12 00:00:20,13.7,92,0.22,15.1,Rain
2025-09-12 06:00:16,14.93,89,0.49,14.32,Rain
2025-09-12 12:00:23,15.08,85,0.39,14.61,Rain
2025-09-12 18:00:18,14.97,83,0.13,16.09,Rain
2025-09-13 00:00:23,14.67,82,0,15.83,Clouds
2025-09-13 06:00:18,14.53,81,0,14.03,Clouds
2025-09-13 12:00:15,14.32,83,0.21,13.7,Rain
2025-09-13 18:00:20,13.75,85,0.21,13.88,Rain
2025-09-14 00:00:18,13.73,89,0.19,9.84,Rain
2025-09-14 06:00:24,12.12,83,0,9.46,Clouds
2025-09-14 12:00:20,11.62,77,0,8.47,Clouds
2025-09-14 18:00:14,11.36,74,0,8.85,Clouds
2025-09-15 00:00:19,11.4,72,0.12,6.34,Rain
2025-09-15 06:00:15,11.11,77,0.2,4.68,Rain
2025-09-15 12:00:26,10.97,80,0.29,5.7,Rain
2025-09-15 18:00:27,11.23,78,0.19,6.74,Rain
2025-09-16 00:00:19,11.4,80,0.35,7.4,Rain
2025-09-16 06:00:15,11.79,70,0.12,3.94,Rain
2025-09-16 12:00:23,12.36,64,0,4.48,Clouds
2025-09-16 18:00:00,12.64,63,0,3.52,Clouds
2025-09-17 00:00:14,12.17,72,0.7,5.21,Rain
2025-09-17 06:00:20,11.17,73,0.38,2.68,Rain
2025-09-17 12:00:18,10.8,79,0.2,4.98,Rain
2025-09-17 18:00:17,11.45,77,0.43,4.93,Rain
2025-09-18 00:00:23,11.59,75,0.63,6.13,Rain
2025-09-18 06:00:19,10.95,72,0.21,4.12,Rain
2025-09-18 12:00:17,11.19,62,0,2.02,Clouds
2025-09-18 18:00:22,11.36,67,0,2.55,Clouds
2025-09-19 00:00:18,11.74,63,0,5.85,Clouds
2025-09-19 06:00:15,12.04,66,0,9.38,Clouds
2025-09-19 12:00:21,12.51,79,0.43,13.42,Rain
2025-09-19 18:00:15,11.24,64,0.11,11.41,Rain
2025-09-20 00:00:20,10.68,58,0.12,11.69,Rain
2025-09-20 06:00:16,10.18,52,0,8.91,Clouds
2025-09-20 12:00:21,10.48,57,0,5.09,Clouds
2025-09-20 18:00:17,12.48,64,0,11.83,Clouds
2025-09-21 00:00:25,13.1,74,0,14.48,Clouds
2025-09-21 06:00:20,13.84,87,0.15,16.14,Rain
2025-09-21 12:00:20,13.94,94,0.86,13.12,Rain
2025-09-21 18:00:15,12.28,83,0.13,6.25,Rain
2025-09-22 00:00:20,11.42,62,0,4.12,Clouds
2025-09-22 06:00:17,11.51,61,0,3.42,Clouds
2025-09-22 12:00:23,12,66,0,6.14,Clear
2025-09-22 18:00:27,13.08,73,0,5.51,Clouds
2025-09-23 00:00:23,13.51,89,0,9,Clouds
2025-09-23 06:00:19,13.97,91,0,8.71,Clouds
2025-09-23 12:00:18,14.5,93,0,7.56,Clouds
2025-09-23 18:00:19,14.77,87,0,8.44,Clouds
2025-09-24 00:00:15,14.78,86,0,10.77,Clouds
2025-09-24 06:00:19,15.18,78,0,10.96,Clouds
2025-09-24 12:00:16,14.95,82,0,10.64,Clear
2025-09-24 18:00:28,14.88,86,0,9.38,Clear
2025-09-25 00:00:15,14.72,88,0,8.74,Clear
2025-09-25 06:00:21,14.56,88,0,8.7,Clear
2025-09-25 12:00:18,14.97,84,0,8.52,Clear
2025-09-25 18:00:15,15.32,81,0,7.58,Clouds
2025-09-26 00:00:20,15.25,82,0,6.82,Clouds
2025-09-26 06:00:16,14.88,84,0,8.53,Clouds
2025-09-26 12:00:21,14.89,83,0,8.47,Clouds
2025-09-26 18:00:18,15,84,0,7.44,Clouds
2025-09-27 00:00:24,15.07,85,0.16,8.48,Rain
2025-09-27 06:00:19,14.95,87,0,10.02,Clouds
2025-09-27 12:00:17,15.26,87,0,11.79,Clouds
2025-09-27 18:00:22,14.88,93,0.35,8.3,Rain
2025-09-28 00:00:19,13.96,97,0.61,0.83,Rain
2025-09-28 06:00:15,14.38,98,1.84,7.5,Rain
2025-09-28 12:00:24,14.38,97,1.16,8.29,Rain
2025-09-28 18:00:17,15.19,89,0,12.66,Clouds
2025-09-29 00:00:24,12.91,84,0,8.48,Clouds
2025-09-29 06:00:20,12.42,78,0,11.95,Clouds
2025-09-29 12:00:18,10.85,77,0.16,11.26,Rain
2025-09-29 18:00:15,11.43,64,0,11.56,Clouds
2025-09-30 00:00:24,11.26,69,0,11.91,Clouds
2025-09-30 06:00:21,12.05,72,0,11.12,Clouds
2025-09-30 12:00:21,12.03,74,0,11.14,Clouds
2025-09-30 18:00:14,11.78,66,0,8.82,Clouds
2025-10-01 00:00:19,11.11,61,0,5.98,Clouds
2025-10-01 06:00:15,10.1,60,0,3.93,Clouds
2025-10-01 12:00:22,9.98,60,0,1.96,Clouds
2025-10-01 18:00:19,10.88,57,0,1.55,Clouds
2025-10-02 00:00:17,11.51,61,0,5.88,Clouds
2025-10-02 06:00:26,12.2,70,0,7.58,Clouds
2025-10-02 12:00:00,13.7,76,0,8.09,Clouds
2025-10-02 18:00:19,13.21,86,0,8.93,Clouds
2025-10-03 00:00:18,12.81,77,0,6.03,Clouds
2025-10-03 06:00:24,12.13,76,0,7.43,Clear
2025-10-03 12:00:22,13.01,76,0,9.93,Clouds
2025-10-03 18:00:17,13.3,83,0,10.83,Clouds
2025-10-04 00:00:28,13.42,86,0,9.84,Clouds
2025-10-04 06:00:14,13.58,77,0,9.55,Clouds
2025-10-04 12:00:21,12.71,78,0,9.36,Clouds
2025-10-04 18:00:18,12.76,85,0,9.53,Clouds
2025-10-05 00:00:19,13.19,84,0,8.57,Clouds
2025-10-05 06:00:17,12.97,83,0,9.69,Clouds
2025-10-05 12:00:23,13.32,92,0,9.24,Clouds
2025-10-05 18:00:20,13.76,90,0,8.61,Clouds
2025-10-06 00:00:19,13.19,84,0,8.57,Clouds
2025-10-06 06:00:17,12.97,83,0,9.69,Clouds
2025-10-06 12:00:23,13.28,93,0,7.14,Clouds
2025-10-06 18:00:20,12.85,90,0,7.1,Clouds
2025-10-07 00:00:16,12.92,87,0,6.74,Clouds
2025-10-07 06:00:22,13.45,84,0,9.22,Clouds
2025-10-07 12:00:21,13.84,86,0,8.36,Clouds
2025-10-07 18:00:19,14.48,81,0,9.52,Clouds
2025-10-08 00:00:16,14.23,86,0,9.72,Clouds
2025-10-08 06:00:23,14.07,84,0,10.89,Clouds
2025-10-08 12:00:21,14.63,79,0,12.81,Clouds
2025-10-08 18:00:14,15.27,83,0,13.82,Clouds
2025-10-09 00:00:19,14.75,93,0.27,12.63,Rain
2025-10-09 06:00:15,13.46,78,0,7.66,Clouds
2025-10-09 12:00:22,13.51,83,0,7.95,Clouds
2025-10-09 18:00:18,12.45,78,0,5.93,Clouds
2025-10-10 00:00:17,12.23,74,0,4.66,Clouds
2025-10-10 06:00:22,11.13,80,0.22,10.46,Rain
2025-10-10 12:00:25,10.73,75,0,9.18,Clouds
2025-10-10 18:00:19,10.86,70,0,10.92,Clouds
2025-10-11 00:00:14,10.77,66,0,10.78,Clouds
2025-10-11 06:00:18,10.48,69,0,9.37,Clouds
2025-10-11 12:00:18,10.59,69,0,8.13,Clouds
2025-10-11 18:00:23,10.81,70,0,5.51,Clear
2025-10-12 00:00:18,10.83,70,0,2.56,Clear
2025-10-12 06:00:24,11.42,76,0,3.13,Clouds
2025-10-12 12:00:24,12.61,79,0,5.36,Clouds
2025-10-12 18:00:21,13.28,84,0,7.85,Clouds
2025-10-13 00:00:20,12.77,82,0,8.11,Clouds
2025-10-13 06:00:15,12.83,83,0.22,6.47,Rain
2025-10-13 12:00:24,12.12,69,0,6.67,Clouds
2025-10-13 18:00:17,11.79,69,0,6.39,Clouds
2025-10-14 00:00:23,11.43,64,0,5.5,Clouds
2025-10-14 06:00:18,10.72,66,0,5.4,Clouds
2025-10-14 12:00:19,10.96,66,0,5.04,Clouds
2025-10-14 18:00:15,11.29,67,0,5.35,Clear
2025-10-15 00:00:19,11.69,72,0,4.98,Clear
2025-10-15 06:00:16,12.18,69,0,5.01,Clouds
2025-10-15 12:00:22,13.13,71,0,5.45,Clouds
2025-10-15 18:00:19,13.51,74,0,4.81,Clouds
2025-10-16 00:00:16,13.73,76,0,4.47,Clouds
2025-10-16 06:00:22,13.7,79,0,5.22,Clouds
2025-10-16 12:00:31,13.93,83,0,5.6,Clouds
2025-10-16 18:00:32,13.79,87,0,5.32,Clouds
2025-10-17 00:00:22,13.69,90,0.15,5.81,Rain
2025-10-17 06:00:20,14.01,94,0,6.23,Clouds
2025-10-17 12:00:23,14.11,79,0,2.1,Clouds
2025-10-17 18:00:14,14.95,77,0,1.25,Clear
2025-10-18 00:00:19,14.53,93,0,4.82,Clouds
2025-10-18 06:00:14,14.27,95,0,6.51,Clouds
2025-10-18 12:00:22,14.48,93,0,8.73,Clouds
2025-10-18 18:00:17,14.66,90,0,8.15,Clouds
2025-10-19 00:00:23,14.53,89,0,10.81,Clouds
2025-10-19 06:00:18,14.71,89,0,10.9,Clouds
2025-10-19 12:00:19,15.17,92,0,10.15,Clouds
2025-10-19 18:00:17,15.33,93,0,10.76,Clouds
2025-10-20 00:00:22,15.37,93,0,10.7,Clouds
2025-10-20 06:00:17,15.05,92,0,12.46,Clouds
2025-10-20 12:00:23,15.72,90,0,16.5,Clouds
2025-10-20 18:00:18,16.09,88,0,16.94,Clouds
2025-10-21 00:00:17,13.84,91,0.26,10.12,Rain
2025-10-21 06:00:22,12.31,77,0.3,8.56,Rain
2025-10-21 12:00:21,10.92,69,0,5.17,Clouds
2025-10-21 18:00:18,10.74,74,0,6.2,Clouds
2025-10-22 00:00:18,10.75,66,0.19,9.1,Rain
2025-10-22 06:00:15,9.48,59,0,10.57,Clouds
2025-10-22 12:00:26,9.6,58,0,10.03,Clouds
2025-10-22 18:00:35,9.99,53,0,11.23,Clouds
2025-10-23 00:00:18,10.22,54,0,8.69,Clouds
2025-10-23 06:00:21,10.13,56,0,6.92,Clouds
2025-10-23 12:00:20,10.38,60,0,6.14,Clouds
2025-10-23 18:00:18,11.62,66,0,8.82,Clouds
2025-10-24 00:00:15,12.78,69,0,9.01,Clouds
2025-10-24 06:00:20,12.79,80,0,9.88,Clouds
2025-10-24 12:00:19,11.63,69,0,7.91,Clouds
2025-10-24 18:00:16,11.19,63,0,5.14,Clear
2025-10-25 00:00:22,10.67,62,0,2.33,Clear
2025-10-25 06:00:18,10.63,64,0,3.52,Clear
2025-10-25 12:00:21,11.76,63,0,5.54,Clear
2025-10-25 18:00:18,13.36,80,0,7.08,Clouds
2025-10-26 00:00:15,13.48,84,0,7.98,Clouds
2025-10-26 06:00:22,13.32,84,0,9.05,Clouds
2025-10-26 12:00:22,13.48,84,0,8.08,Clouds
2025-10-26 18:00:19,13.66,86,0,7.05,Clouds
2025-10-27 00:00:23,13.42,89,0,7.46,Clouds
2025-10-27 06:00:17,13.57,89,0,8.26,Clouds
2025-10-27 12:00:22,14.19,88,0,9.13,Clear
2025-10-27 18:00:19,14.56,89,0,8.28,Clouds
2025-10-28 00:00:17,14.4,91,0,9,Clouds
2025-10-28 06:00:22,14.45,87,0,9.27,Clouds
2025-10-28 12:00:20,14.66,88,0,8.36,Clouds
2025-10-28 18:00:19,14.56,89,0,8.28,Clouds
2025-10-29 00:00:17,14.4,91,0,9,Clouds
2025-10-29 06:00:22,14.45,87,0,9.27,Clouds
2025-10-29 12:00:23,14.95,82,0,12.82,Clouds
2025-10-29 18:00:22,15.26,83,0,15.51,Clouds
2025-10-30 00:00:20,12.82,90,2.32,14.24,Rain
2025-10-30 06:00:18,12.94,78,0,12.8,Clouds
2025-10-30 12:00:21,11.89,70,0,11.21,Clouds
2025-10-31 16:43:01,12.84,65,0,2.16,Clouds
2025-10-31 18:00:17,12.91,64,0,1.7,Clouds
2025-09-01 00:00:15,26.99,57,0,2.06,Clouds
2025-09-01 06:00:20,25.99,65,0,2.06,Clouds
2025-09-01 12:00:20,39.99,21,0,3.6,Clear
2025-09-01 18:00:18,29.99,66,0,5.66,Clear
2025-09-02 00:00:15,27.99,57,0,1.54,Clear
2025-09-02 06:00:20,26.99,65,0,2.06,Clouds
2025-09-02 12:00:17,30.97,45,0,2.57,Clouds
2025-09-02 18:00:15,26.99,54,0.29,5.66,Rain
2025-09-03 00:00:24,23.99,64,0,2.06,Clouds
2025-09-03 06:00:20,22.99,64,0,2.06,Clouds
2025-09-03 12:00:19,29.99,37,0,4.63,Clouds
2025-09-03 18:00:16,25.99,53,0,4.63,Clouds
2025-09-04 00:00:21,21.99,78,0,0,Clouds
2025-09-04 06:00:18,18.99,88,0,0,Clouds
2025-09-04 12:00:19,30.99,30,0,2.57,Clouds
2025-09-04 18:00:17,26.96,61,0,4.12,Clouds
2025-09-05 00:00:23,24.99,73,0,1.03,Clouds
2025-09-05 06:00:19,22.99,88,0,2.06,Clouds
2025-09-05 12:00:17,30.99,37,0,3.6,Clouds
2025-09-05 18:00:25,26.99,61,0,3.09,Clouds
2025-09-06 00:00:21,22.97,83,0,0.51,Clouds
2025-09-06 06:00:18,22.98,58,0,0.91,Clouds
2025-09-06 12:00:17,33.99,29,0,2.57,Clouds
2025-09-06 18:00:24,30.99,55,0,4.12,Clouds
2025-09-07 00:00:22,26.99,78,0,2.06,Clouds
2025-09-07 06:00:20,24.99,78,0,1.54,Clouds
2025-09-07 12:00:19,33.99,40,0,2.06,Clouds
2025-09-07 18:00:20,30.99,58,0,3.09,Clouds
2025-09-08 00:00:16,27.98,49,0,0.96,Clouds
2025-09-08 06:00:21,24.99,88,0,1.03,Clouds
2025-09-08 12:00:17,35.99,24,0,2.57,Clouds
2025-09-08 18:00:15,31.99,40,0,5.14,Clouds
2025-09-09 00:00:21,29.97,51,0,2.06,Clouds
2025-09-09 06:00:18,27.99,47,0,1.54,Clouds
2025-09-09 12:00:20,38.99,19,0,1.54,Clouds
2025-09-09 18:00:22,32.97,33,0.27,1.54,Rain
2025-09-10 00:00:21,25.99,78,0,0.51,Clouds
2025-09-10 06:00:21,25.99,78,0,2.06,Clouds
2025-09-10 12:00:30,28.99,61,0,6.17,Clouds
2025-09-10 18:00:17,24.99,83,1.48,4.12,Rain
2025-09-11 00:00:22,23.99,78,0,2.57,Clouds
2025-09-11 06:00:20,22.99,83,0,2.06,Clouds
2025-09-11 12:00:18,30.99,48,0,5.14,Clouds
2025-09-11 18:00:14,27.99,54,0,5.14,Clouds
2025-09-12 00:00:20,23.99,78,0,3.09,Clouds
2025-09-12 06:00:16,23.99,78,0,3.09,Clouds
2025-09-12 12:00:23,30.99,42,0,5.14,Clouds
2025-09-12 18:00:18,25.99,69,0,5.66,Clouds
2025-09-13 00:00:23,23.99,73,0,2.57,Clouds
2025-09-13 06:00:18,21.99,88,0,0.51,Clouds
2025-09-13 12:00:15,29.99,37,0,2.57,Clouds
2025-09-13 18:00:20,25.99,65,0,4.12,Clouds
2025-09-14 00:00:18,23.99,73,0,2.57,Clouds
2025-09-14 06:00:24,20.99,94,0,1.54,Clouds
2025-09-14 12:00:20,32.99,35,0,2.06,Clouds
2025-09-14 18:00:14,28.99,61,0,3.09,Clouds
2025-09-15 00:00:19,24.99,83,0,2.06,Clouds
2025-09-15 06:00:15,22.99,88,0,1.03,Clouds
2025-09-15 12:00:26,31.99,37,0,2.06,Clear
2025-09-15 18:00:27,26.99,65,0,2.57,Clouds
2025-09-16 00:00:19,23.99,83,0,1.54,Clouds
2025-09-16 06:00:15,20.99,100,0,0,Clouds
2025-09-16 12:00:23,32.99,35,0,2.57,Clouds
2025-09-16 18:00:00,25.99,69,0,1.54,Clouds
2025-09-17 00:00:14,24.99,73,0,2.06,Clouds
2025-09-17 06:00:20,23.99,78,0,2.57,Clouds
2025-09-17 12:00:18,31.99,40,0,7.2,Clouds
2025-09-17 18:00:17,27.99,57,0,5.66,Clouds
2025-09-18 00:00:23,23.99,78,0,3.6,Clouds
2025-09-18 06:00:19,22.99,83,0,2.57,Clouds
2025-09-18 12:00:17,29.97,54,0,5.14,Clouds
2025-09-18 18:00:23,25.99,69,0,4.12,Clouds
2025-09-19 00:00:18,22.99,83,0,0,Clouds
2025-09-19 06:00:15,20.99,94,0,0,Clouds
2025-09-19 12:00:21,29.99,51,0,3.6,Clouds
2025-09-19 18:00:15,26.99,69,0,3.6,Clouds
2025-09-20 00:00:20,24.99,78,0,1.03,Clouds
2025-09-20 06:00:16,22.99,94,0,2.06,Clear
2025-09-20 12:00:21,30.99,40,0,3.6,Clouds
2025-09-20 18:00:17,27.99,57,0,5.14,Clouds
2025-09-21 00:00:25,24.99,73,0,3.6,Clouds
2025-09-21 06:00:20,22.99,83,0,2.06,Clouds
2025-09-21 12:00:20,31.99,40,0,4.63,Clouds
2025-09-21 18:00:15,27.99,61,0,5.66,Clouds
2025-09-22 00:00:20,25.99,65,0,4.63,Clouds
2025-09-22 06:00:17,24.99,73,0,3.09,Clouds
2025-09-22 12:00:23,32.99,35,0,2.06,Clouds
2025-09-22 18:00:27,22.99,78,5.57,9.77,Rain
2025-09-23 00:00:24,20.99,100,0,0.51,Clouds
2025-09-23 06:00:19,20.99,94,0,1.54,Clouds
2025-09-23 12:00:18,29.99,51,0,5.66,Clouds
2025-09-23 18:00:19,23.99,83,5.42,1.03,Rain
2025-09-24 00:00:15,23.99,78,0,2.57,Clouds
2025-09-24 06:00:19,21.96,78,0,2.06,Thunderstorm
2025-09-24 12:00:16,26.99,57,0,4.12,Clouds
2025-09-24 18:00:28,22.99,60,0,6.69,Clouds
2025-09-25 00:00:15,19.99,77,0,1.54,Clouds
2025-09-25 06:00:21,19.99,73,0,0.51,Clouds
2025-09-25 12:00:18,24.99,57,0,2.57,Clouds
2025-09-25 18:00:15,23.97,64,0,2.06,Clouds
2025-09-26 00:00:20,22.99,83,0,0.51,Clouds
2025-09-26 06:00:16,20.99,88,0,0.51,Clouds
2025-09-26 12:00:22,28.99,42,0,3.09,Clouds
2025-09-26 18:00:18,25.99,57,0.24,1.03,Rain
2025-09-27 00:00:24,21.99,68,0,2.06,Thunderstorm
2025-09-27 06:00:19,20.99,68,0,1.03,Clouds
2025-09-27 12:00:17,25.99,57,0,3.6,Clouds
2025-09-27 18:00:22,23.97,69,0.39,5.14,Thunderstorm
2025-09-28 00:00:19,21.99,68,0,4.12,Clouds
2025-09-28 06:00:15,18.99,82,0,3.6,Clouds
2025-09-28 12:00:24,27.99,34,0,6.17,Clouds
2025-09-28 18:00:17,22.99,68,0,2.57,Clouds
2025-09-29 00:00:24,20.99,78,0,1.54,Clouds
2025-09-29 06:00:20,18.99,88,0,2.57,Clouds
2025-09-29 12:00:18,27.99,42,0,1.54,Clouds
2025-09-29 18:00:15,23.97,69,0,3.09,Clouds
2025-09-30 00:00:24,20.99,83,0,1.03,Clouds
2025-09-30 06:00:21,21.74,64,0,1.16,Clouds
2025-09-30 12:00:21,27.99,42,0,1.03,Clouds
2025-09-30 18:00:14,26.99,61,0,2.06,Clouds
2025-10-01 00:00:19,21.99,78,0,1.54,Clouds
2025-10-01 06:00:15,20.99,73,0.39,2.57,Rain
2025-10-01 12:00:22,26.99,54,0,5.66,Clouds
2025-10-01 18:00:20,23.99,57,0,5.14,Clouds
2025-10-02 00:00:17,21.99,68,0,2.06,Clouds
2025-10-02 06:00:26,19.99,77,0,5.66,Clouds
2025-10-02 12:00:00,23.99,50,0,8.75,Clouds
2025-10-02 18:00:19,20.99,52,0,5.66,Clouds
2025-10-03 00:00:18,19.99,60,0,3.09,Clouds
2025-10-03 06:00:24,18.99,68,0,4.12,Clouds
2025-10-03 12:00:22,22.99,40,0,7.2,Clouds
2025-10-03 18:00:17,19.99,52,0,3.6,Clouds
2025-10-04 00:00:28,17.99,63,0,2.57,Clouds
2025-10-04 06:00:14,17.99,72,0,2.06,Clouds
2025-10-04 12:00:21,23.99,53,0,1.54,Clouds
2025-10-04 18:00:18,21.99,64,0,2.06,Clouds
2025-10-05 00:00:19,19.99,77,0,1.54,Clouds
2025-10-05 06:00:17,16.99,88,0,3.09,Clouds
2025-10-05 12:00:23,29.99,39,0,2.06,Clouds
2025-10-05 18:00:20,23.99,73,0,6.69,Clouds
2025-10-06 00:00:19,19.99,77,0,1.54,Clouds
2025-10-06 06:00:17,16.99,88,0,3.09,Clouds
2025-10-06 12:00:23,23.99,43,0,8.23,Clouds
2025-10-06 18:00:20,21.99,53,0,5.66,Clouds
2025-10-07 00:00:17,18.99,72,0,2.57,Clouds
2025-10-07 06:00:22,17.99,68,0,3.09,Clouds
2025-10-07 12:00:21,22.99,53,0,4.63,Clouds
2025-10-07 18:00:19,19.99,64,0,2.57,Clouds
2025-10-08 00:00:16,17.99,82,0,1.54,Clouds
2025-10-08 06:00:23,15.99,82,0,2.06,Clouds
2025-10-08 12:00:21,24.99,50,0,1.54,Clouds
2025-10-08 18:00:14,21.99,73,0,2.06,Clouds
2025-10-09 00:00:19,18.99,72,0,0,Clouds
2025-10-09 06:00:15,15.99,94,0,0,Clouds
2025-10-09 12:00:22,26.99,44,0,1.54,Clouds
2025-10-09 18:00:18,22.99,78,0,2.06,Clouds
2025-10-10 00:00:17,18.99,94,0,1.54,Clouds
2025-10-10 06:00:22,17.99,100,0,1.54,Clouds
2025-10-10 12:00:25,27.99,39,0,1.54,Clouds
2025-10-10 18:00:19,22.99,78,0,1.03,Clouds
2025-10-11 00:00:14,21.99,88,0,1.54,Clouds
2025-10-11 06:00:18,18.99,100,0,1.03,Clouds
2025-10-11 12:00:18,27.99,51,0,4.63,Clouds
2025-10-11 18:00:23,24.99,65,0,3.09,Clouds
2025-10-12 00:00:18,21.97,83,0,1.54,Clouds
2025-10-12 06:00:24,19.99,94,0,0,Clouds
2025-10-12 12:00:24,26.99,47,0,2.57,Clouds
2025-10-12 18:00:21,23.99,60,0,1.54,Clouds
2025-10-13 00:00:20,22.99,73,0,2.57,Clouds
2025-10-13 06:00:16,18.99,88,0,1.54,Clouds
2025-10-13 12:00:24,29.99,35,0,2.57,Clouds
2025-10-13 18:00:18,24.99,69,0,6.69,Clouds
2025-10-14 00:00:23,23.99,64,0,4.12,Clouds
2025-10-14 06:00:18,19.99,83,0,1.03,Clouds
2025-10-14 12:00:19,28.99,39,0,5.66,Clouds
2025-10-14 18:00:15,25.99,65,0,1.54,Thunderstorm
2025-10-15 00:00:20,21.99,83,0,1.03,Clouds
2025-10-15 06:00:16,19.99,68,0,1.54,Clouds
2025-10-15 12:00:22,28.99,39,0,4.12,Clouds
2025-10-15 18:00:19,22.99,88,0.28,1.54,Rain
2025-10-16 00:00:16,20.99,83,0,1.54,Clouds
2025-10-16 06:00:22,19.99,77,0,2.57,Clouds
2025-10-16 12:00:31,24.99,61,0,5.14,Clouds
2025-10-16 18:00:32,20.99,73,0,3.6,Clouds
2025-10-17 00:00:22,19.99,77,0,3.09,Clouds
2025-10-17 06:00:20,17.99,88,0,2.06,Clouds
2025-10-17 12:00:23,24.99,47,0,1.54,Clouds
2025-10-17 18:00:14,20.99,73,0,1.54,Clouds
2025-10-18 00:00:19,20.99,73,0,1.03,Clouds
2025-10-18 06:00:14,20.99,83,0,1.54,Clouds
2025-10-18 12:00:22,21.99,73,0.45,4.12,Rain
2025-10-18 18:00:18,19.99,83,0,1.03,Clouds
2025-10-19 00:00:23,18.99,82,0,1.54,Clouds
2025-10-19 06:00:18,18.99,88,0,1.54,Clouds
2025-10-19 12:00:19,21.99,68,0,2.06,Clouds
2025-10-19 18:00:17,18.99,77,0,1.03,Clouds
2025-10-20 00:00:22,18.99,82,0,0,Clouds
2025-10-20 06:00:17,14.99,94,0,0.51,Clouds
2025-10-20 12:00:23,25.99,50,0,3.09,Clouds
2025-10-20 18:00:18,22.99,64,0,3.6,Clouds
2025-10-21 00:00:17,18.99,88,0,1.54,Clouds
2025-10-21 06:00:22,18.99,68,0,3.6,Clouds
2025-10-21 12:00:21,27.99,34,0,4.63,Clouds
2025-10-21 18:00:18,24.99,50,0,3.09,Clouds
2025-10-22 00:00:18,20.99,68,0,4.12,Clouds
2025-10-22 06:00:15,19.99,73,0,2.57,Clouds
2025-10-22 12:00:26,28.99,42,0,4.63,Clouds
2025-10-22 18:00:36,22.99,73,0,3.6,Thunderstorm
2025-10-23 00:00:18,21.97,78,0,3.09,Clouds
2025-10-23 06:00:21,19.99,83,0,3.6,Clouds
2025-10-23 12:00:20,27.99,39,0,6.69,Clouds
2025-10-23 18:00:18,26.99,41,0,5.14,Clouds
2025-10-24 00:00:15,23.97,69,0,4.63,Clouds
2025-10-24 06:00:20,18.99,100,0,1.03,Clouds
2025-10-24 12:00:19,25.99,61,0,4.12,Clouds
2025-10-24 18:00:16,21.99,73,0,1.54,Clouds
2025-10-25 00:00:22,18.99,94,0,0,Clouds
2025-10-25 06:00:18,16.99,100,0,1.03,Clouds
2025-10-25 12:00:21,29.99,42,0,4.12,Clouds
2025-10-25 18:00:18,24.99,69,0,1.54,Clouds
2025-10-26 00:00:16,20.99,88,0,2.57,Clouds
